time,data
5945,-0.10187078
5996,-0.10187078
6046,-0.10168768
6095,-0.10168768
6145,-0.10168768
6195,-0.10168768
6245,-0.10168768
6295,-0.10168768
6345,-0.10168768
6395,-0.10168768
6445,-0.10153508
6495,-0.10153508
6545,-0.10153508
6595,-0.10153508
6645,-0.101626635
6696,-0.10153508
6745,-0.10153508
6795,-0.10153508
6845,-0.10153508
6896,-0.101413004
6945,-0.101413004
6995,-0.101413004
7045,-0.101413004
7095,-0.101413004
7145,-0.101413004
7194,-0.101413004
7245,-0.101413004
7295,-0.101290934
7345,-0.101290934
7396,-0.101290934
7445,-0.101290934
7495,-0.101290934
7545,-0.101290934
7595,-0.101290934
7645,-0.101290934
7695,-0.10119938
7745,-0.10119938
7795,-0.10119938
7845,-0.10119938
7895,-0.1010773
7946,-0.1010773
7996,-0.1010773
8046,-0.1010773
8096,-0.101046786
8146,-0.10098575
8195,-0.10101627
8245,-0.10101627
8296,-0.10095523
8345,-0.10095523
8395,-0.10095523
8445,-0.10095523
8496,-0.100833155
8546,-0.100833155
8595,-0.100833155
8646,-0.100833155
8695,-0.100833155
8745,-0.10086367
8795,-0.10086367
8845,-0.10086367
8895,-0.10086367
8945,-0.10080264
8995,-0.10080264
9045,-0.10080264
9095,-0.10080264
9145,-0.10065004
9195,-0.10068056
9245,-0.10065004
9295,-0.100619525
9345,-0.100619525
9395,-0.10058901
9445,-0.10058901
9495,-0.10058901
9545,-0.10052797
9595,-0.10052797
9645,-0.10052797
9695,-0.10052797
9745,-0.10055849
9795,-0.10055849
9845,-0.10055849
9895,-0.10055849
9947,-0.10037538
9995,-0.10037538
10045,-0.10037538
10096,-0.10037538
10146,-0.10037538
10196,-0.10037538
10245,-0.10037538
10295,-0.10037538
10346,-0.10025331
10396,-0.10025331
10445,-0.10025331
10496,-0.10025331
10545,-0.100283824
10595,-0.100283824
10644,-0.100283824
10694,-0.100283824
10745,-0.100161746
10795,-0.100161746
10845,-0.100161746
10895,-0.100161746
10946,-0.100161746
10995,-0.100161746
11045,-0.100161746
11095,-0.100161746
11145,-0.100161746
11195,-0.10007019
11245,-0.10007019
11295,-0.10007019
11345,-0.10007019
11395,-0.0999176
11445,-0.0999176
11495,-0.0999176
11545,-0.0999176
11594,-0.099948116
11645,-0.099948116
11694,-0.099948116
11745,-0.099948116
11795,-0.099826045
11843,-0.099826045
11896,-0.099826045
11946,-0.099826045
11996,-0.09979553
12045,-0.09979553
12096,-0.09979553
12145,-0.09979553
12195,-0.09970397
12245,-0.09970397
12295,-0.09970397
12345,-0.09970397
12396,-0.09964293
12445,-0.09964293
12495,-0.09964293
12545,-0.09964293
12596,-0.09952086
12646,-0.09952086
12695,-0.09952086
12746,-0.09952086
12796,-0.09955138
12846,-0.09955138
12896,-0.09955138
12945,-0.09955138
12996,-0.099490345
13046,-0.099490345
13096,-0.099490345
13146,-0.099490345
13196,-0.099490345
13246,-0.09930723
13296,-0.09930723
13346,-0.09930723
13396,-0.09930723
13445,-0.09930723
13495,-0.09930723
13545,-0.09930723
13595,-0.09930723
13645,-0.099185154
13695,-0.099185154
13745,-0.099185154
13795,-0.099185154
13845,-0.09921567
13895,-0.09921567
13945,-0.09921567
13995,-0.09921567
14045,-0.099032566
14095,-0.099032566
14145,-0.099032566
14195,-0.099032566
14245,-0.09906308
14295,-0.09906308
14345,-0.09906308
14395,-0.09906308
14445,-0.09891049
14495,-0.09891049
14545,-0.09891049
14596,-0.09891049
14645,-0.098941006
14695,-0.098941006
14746,-0.098941006
14796,-0.098941006
14846,-0.09887997
14896,-0.09887997
14946,-0.09887997
14995,-0.09887997
15045,-0.0987579
15095,-0.098727375
15145,-0.098727375
15195,-0.098727375
15245,-0.098727375
15295,-0.09869686
15345,-0.09869686
15396,-0.09869686
15446,-0.09869686
15496,-0.09854427
15545,-0.09854427
15595,-0.09854427
15646,-0.09854427
15695,-0.098605305
15745,-0.098605305
15795,-0.098605305
15845,-0.098605305
15895,-0.09845271
15945,-0.09845271
15995,-0.09845271
16045,-0.09845271
16095,-0.09845271
16145,-0.09845271
16195,-0.09845271
16245,-0.09845271
16295,-0.09833064
16345,-0.09833064
16395,-0.09833064
16445,-0.09833064
16495,-0.09833064
16545,-0.09833064
16595,-0.09833064
16645,-0.09833064
16696,-0.098178044
16745,-0.098178044
16795,-0.098178044
16845,-0.098178044
16895,-0.09820856
16945,-0.09820856
16995,-0.09820856
17046,-0.09820856
17096,-0.09805597
17144,-0.09814753
17194,-0.09814753
17245,-0.09814753
17295,-0.09805597
17344,-0.09808649
17395,-0.09808649
17445,-0.09808649
17495,-0.09808649
17545,-0.09799493
17595,-0.09799493
17644,-0.09799493
17695,-0.09799493
17745,-0.09787286
17795,-0.09787286
17845,-0.09787286
17896,-0.09787286
17945,-0.09787286
17995,-0.09787286
18045,-0.09787286
18095,-0.09787286
18145,-0.09775078
18195,-0.09775078
18245,-0.09775078
18295,-0.09775078
18345,-0.097720265
18395,-0.09765923
18445,-0.09768975
18495,-0.09756768
18545,-0.09756768
18595,-0.09756768
18645,-0.09756768
18695,-0.09756768
18744,-0.097598195
18795,-0.097598195
18844,-0.097598195
18895,-0.097598195
18945,-0.0974456
18995,-0.0974456
19045,-0.0974456
19096,-0.0974456
19145,-0.09747612
19195,-0.09747612
19245,-0.09747612
19295,-0.09747612
19345,-0.0974456
19395,-0.097384565
19445,-0.097384565
19495,-0.097384565
19546,-0.097384565
19596,-0.09726249
19646,-0.09726249
19696,-0.09726249
19745,-0.09726249
19796,-0.09723197
19846,-0.09723197
19896,-0.09723197
19945,-0.09723197
19995,-0.0971099
20045,-0.0971099
20096,-0.0971099
20146,-0.0971099
20196,-0.09714042
20246,-0.09714042
20296,-0.09714042
20345,-0.09714042
20395,-0.09701834
20445,-0.09701834
20495,-0.09701834
20545,-0.09701834
20595,-0.09701834
20645,-0.09701834
20695,-0.09701834
20745,-0.09701834
20795,-0.09689627
20846,-0.09689627
20895,-0.09689627
20945,-0.09689627
20996,-0.09689627
21045,-0.09689627
21095,-0.09689627
21143,-0.09689627
21196,-0.09674367
21245,-0.09674367
21296,-0.09674367
21345,-0.09674367
21395,-0.096804716
21445,-0.096804716
21495,-0.096804716
21545,-0.096804716
21595,-0.096713156
21645,-0.09668264
21695,-0.09668264
21745,-0.09668264
21795,-0.09668264
21845,-0.09656057
21895,-0.09656057
21944,-0.09656057
21995,-0.09656057
22044,-0.096591085
22094,-0.096591085
22144,-0.096591085
22193,-0.096591085
22244,-0.09643849
22294,-0.09643849
22344,-0.09643849
22394,-0.09643849
22444,-0.09646901
22494,-0.09646901
22544,-0.09646901
22594,-0.09646901
22644,-0.09631642
22694,-0.09631642
22745,-0.09631642
22795,-0.09631642
22845,-0.096377455
22895,-0.096377455
22944,-0.096377455
22995,-0.096377455
23045,-0.09619434
23093,-0.09619434
23145,-0.09619434
23195,-0.09619434
23245,-0.09622486
23295,-0.09622486
23346,-0.09622486
23396,-0.09622486
23445,-0.096163824
23495,-0.096163824
23545,-0.096163824
23595,-0.096163824
23645,-0.09607227
23695,-0.09604175
23746,-0.09604175
23796,-0.09604175
23846,-0.09604175
23895,-0.09604175
23945,-0.09604175
23995,-0.09604175
24046,-0.09604175
24096,-0.09588916
24145,-0.09588916
24195,-0.09588916
24245,-0.09588916
24295,-0.09588916
24345,-0.09588916
24395,-0.09588916
24445,-0.09588916
24495,-0.09582812
24545,-0.09582812
24595,-0.09582812
24645,-0.09582812
24695,-0.0957976
24745,-0.0957976
24795,-0.0957976
24845,-0.0957976
24895,-0.09564501
24945,-0.09564501
24995,-0.09564501
25045,-0.09564501
25096,-0.09564501
25145,-0.09564501
25196,-0.09564501
25245,-0.09564501
25295,-0.095583975
25346,-0.095583975
25396,-0.095583975
25446,-0.095583975
25495,-0.09555345
25545,-0.09555345
25595,-0.09555345
25646,-0.09555345
25696,-0.0954619
25746,-0.095492415
25795,-0.095492415
25845,-0.095492415
25895,-0.095492415
25945,-0.095370345
25995,-0.095370345
26045,-0.095370345
26096,-0.095370345
26145,-0.095370345
26196,-0.095370345
26246,-0.095370345
26296,-0.095370345
26345,-0.09524827
26396,-0.09524827
26446,-0.09524827
26496,-0.09524827
26545,-0.09521775
26595,-0.09521775
26645,-0.09521775
26696,-0.09521775
26746,-0.0951262
26796,-0.0951262
26843,-0.0951262
26896,-0.0951262
26945,-0.0951262
26995,-0.0951262
27045,-0.0951262
27095,-0.0951262
27145,-0.09500412
27195,-0.09500412
27245,-0.09500412
27295,-0.09500412
27345,-0.0949736
27395,-0.0949736
27445,-0.0949736
27496,-0.0949736
27546,-0.094943084
27596,-0.094943084
27646,-0.094943084
27696,-0.094943084
27745,-0.09479049
27796,-0.09479049
27846,-0.09479049
27896,-0.09479049
27946,-0.09472945
27995,-0.09475997
28046,-0.09475997
28096,-0.09475997
28146,-0.09475997
28196,-0.09466842
28245,-0.09466842
28295,-0.09466842
28346,-0.09466842
28395,-0.0946379
28445,-0.0946379
28496,-0.0946379
28545,-0.0946379
28595,-0.09454634
28646,-0.09454634
28695,-0.09451582
28745,-0.09454634
28795,-0.09454634
28845,-0.094485305
28896,-0.094485305
28945,-0.094485305
28994,-0.09442427
29046,-0.09442427
29095,-0.09442427
29146,-0.09442427
29196,-0.09445479
29246,-0.09445479
29295,-0.09445479
29346,-0.09445479
29395,-0.09433271
29446,-0.09433271
29496,-0.09433271
29546,-0.09433271
29596,-0.094363235
29645,-0.094363235
29695,-0.094363235
29746,-0.094363235
29795,-0.09430219
29845,-0.09430219
29895,-0.09430219
29945,-0.09430219
29995,-0.09424116
30046,-0.09424116
30095,-0.09424116
30148,-0.09424116
30197,-0.09424116
30245,-0.09411909
30294,-0.09411909
30343,-0.09411909
30394,-0.09411909
30445,-0.094058044
30495,-0.094058044
30545,-0.094058044
30595,-0.094058044
30645,-0.09402753
30697,-0.09402753
30745,-0.09402753
30794,-0.09402753
30845,-0.093935974
30894,-0.093935974
30944,-0.093935974
30995,-0.093935974
31044,-0.093935974
31094,-0.093935974
31145,-0.093935974
31195,-0.093935974
31245,-0.09378338
31295,-0.09378338
31345,-0.09378338
31395,-0.09378338
31445,-0.09378338
31495,-0.09378338
31545,-0.09378338
31595,-0.09378338
31645,-0.093691826
31695,-0.093691826
31745,-0.093691826
31795,-0.093691826
31845,-0.093691826
31894,-0.093691826
31945,-0.093691826
31995,-0.093691826
32045,-0.093600266
32095,-0.09363079
32145,-0.09363079
32195,-0.09363079
32245,-0.09353923
32295,-0.09353923
32345,-0.09353923
32395,-0.09353923
32445,-0.09353923
32495,-0.09350871
32545,-0.09350871
32595,-0.09350871
32645,-0.09350871
32695,-0.09335612
32745,-0.09335612
32795,-0.09335612
32845,-0.09335612
32895,-0.09338664
32945,-0.09338664
32995,-0.09338664
33045,-0.09338664
33095,-0.093264565
33145,-0.093264565
33195,-0.093264565
33246,-0.093264565
33295,-0.09323405
33345,-0.09323405
33396,-0.09323405
33445,-0.09323405
33494,-0.093142495
33545,-0.093142495
33595,-0.093142495
33645,-0.093142495
33696,-0.09311197
33745,-0.09311197
33796,-0.09311197
33845,-0.09311197
33895,-0.093050934
33945,-0.093050934
33995,-0.093050934
34045,-0.093050934
34095,-0.093050934
34145,-0.093050934
34195,-0.093050934
34245,-0.093050934
34295,-0.09289835
34345,-0.092928864
34395,-0.092928864
34445,-0.092928864
34495,-0.092928864
34545,-0.092837304
34595,-0.092837304
34645,-0.092837304
34694,-0.092837304
34744,-0.092837304
34794,-0.092837304
34844,-0.092837304
34895,-0.092837304
34945,-0.09271523
34995,-0.09271523
35045,-0.09271523
35095,-0.09271523
35145,-0.09271523
35195,-0.09271523
35245,-0.09271523
35295,-0.09271523
35345,-0.09256264
35395,-0.09256264
35445,-0.09256264
35495,-0.09256264
35545,-0.09262367
35595,-0.09262367
35645,-0.09262367
35695,-0.09262367
35746,-0.0925016
35795,-0.0925016
35845,-0.0925016
35895,-0.0925016
35945,-0.0925016
35995,-0.0925016
36045,-0.0925016
36095,-0.0925016
36145,-0.09244057
36195,-0.09244057
36245,-0.09244057
36295,-0.09244057
36345,-0.09234901
36395,-0.09228797
36445,-0.09228797
36495,-0.09228797
36545,-0.09228797
36595,-0.092257455
36645,-0.092257455
36695,-0.092257455
36745,-0.092257455
36795,-0.09219642
36845,-0.09219642
36895,-0.09219642
36945,-0.09219642
36995,-0.0921659
37045,-0.0921659
37096,-0.0921659
37145,-0.0921659
37195,-0.092043824
37245,-0.092043824
37295,-0.092043824
37345,-0.092043824
37395,-0.092043824
37445,-0.092043824
37495,-0.092043824
37546,-0.092043824
37595,-0.09195227
37646,-0.09195227
37696,-0.09195227
37745,-0.09195227
37795,-0.09195227
37845,-0.09195227
37895,-0.09195227
37946,-0.09195227
37995,-0.09189123
38045,-0.09189123
38096,-0.09189123
38145,-0.09189123
38195,-0.09173864
38246,-0.09173864
38295,-0.09173864
38345,-0.09173864
38395,-0.09170812
38445,-0.09170812
38495,-0.09170812
38545,-0.09170812
38595,-0.091677606
38645,-0.09164708
38695,-0.09164708
38744,-0.09164708
38796,-0.09164708
38843,-0.091586046
38895,-0.091586046
38945,-0.09161656
38995,-0.09155553
39045,-0.09155553
39095,-0.09155553
39145,-0.09155553
39195,-0.09155553
39245,-0.09143346
39295,-0.09152501
39345,-0.091463976
39395,-0.09149449
39445,-0.09143346
39495,-0.09143346
39545,-0.09143346
39595,-0.09143346
39645,-0.09140293
39695,-0.09140293
39746,-0.09140293
39796,-0.09140293
39845,-0.09140293
39896,-0.09140293
39946,-0.09140293
39996,-0.09140293
40046,-0.0913419
40096,-0.0913419
40146,-0.0913419
40196,-0.0913419
40245,-0.09121983
40295,-0.09121983
40346,-0.09121983
40395,-0.09121983
40445,-0.09118931
40496,-0.09118931
40545,-0.09118931
40595,-0.09118931
40645,-0.091158785
40695,-0.09112827
40745,-0.09112827
40795,-0.09112827
40846,-0.09112827
40895,-0.09109775
40945,-0.09109775
40995,-0.09109775
41045,-0.09109775
41095,-0.0910062
41145,-0.0910062
41195,-0.0910062
41245,-0.0910062
41295,-0.0910062
41345,-0.0910062
41395,-0.0910062
41445,-0.0910062
41496,-0.09091464
41545,-0.09091464
41596,-0.09091464
41646,-0.09091464
41696,-0.09091464
41745,-0.09091464
41796,-0.09091464
41843,-0.09091464
41896,-0.090823084
41946,-0.090823084
41996,-0.090823084
42046,-0.090823084
42096,-0.09073153
42145,-0.09073153
42196,-0.09073153
42245,-0.09073153
42295,-0.09073153
42345,-0.09073153
42395,-0.09073153
42445,-0.09073153
42494,-0.09060945
42544,-0.09060945
42595,-0.09060945
42645,-0.09060945
42694,-0.09063997
42744,-0.09063997
42794,-0.09063997
42844,-0.09063997
42895,-0.09054842
42945,-0.09048738
42994,-0.09048738
43045,-0.09048738
43095,-0.09048738
43145,-0.090456866
43195,-0.090456866
43245,-0.090456866
43295,-0.090456866
43345,-0.09039582
43395,-0.09039582
43445,-0.09039582
43495,-0.09039582
43545,-0.09039582
43595,-0.09039582
43645,-0.09039582
43695,-0.09039582
43745,-0.09030427
43795,-0.09030427
43845,-0.09030427
43895,-0.09030427
43945,-0.09030427
43995,-0.09030427
44045,-0.09030427
44095,-0.09030427
44145,-0.090243235
44195,-0.090243235
44245,-0.090243235
44295,-0.090243235
44345,-0.09018219
44395,-0.09018219
44445,-0.09018219
44495,-0.09018219
44545,-0.09009064
44595,-0.09009064
44645,-0.09009064
44695,-0.09009064
44745,-0.08999909
44795,-0.08999909
44845,-0.08999909
44895,-0.08999909
44945,-0.089938045
44995,-0.090029605
45045,-0.090029605
45095,-0.090029605
45145,-0.090029605
45196,-0.089938045
45245,-0.089938045
45295,-0.089938045
45345,-0.089938045
45395,-0.08990753
45445,-0.08990753
45495,-0.08990753
45545,-0.08990753
45595,-0.08975494
45645,-0.08975494
45695,-0.08975494
45746,-0.08975494
45795,-0.08975494
45846,-0.08975494
45896,-0.08975494
45945,-0.08975494
45996,-0.0896939
46046,-0.0896939
46095,-0.0896939
46146,-0.0896939
46196,-0.0896939
46245,-0.0896939
46296,-0.0896939
46345,-0.0896939
46395,-0.089571826
46446,-0.089571826
46496,-0.089571826
46545,-0.089571826
46596,-0.089571826
46645,-0.089571826
46695,-0.089571826
46745,-0.089571826
46796,-0.08948027
46845,-0.08948027
46895,-0.08948027
46945,-0.08948027
46995,-0.08938871
47045,-0.08938871
47094,-0.08938871
47145,-0.08938871
47195,-0.08944975
47245,-0.089358196
47295,-0.089358196
47345,-0.089358196
47395,-0.089358196
47446,-0.08929716
47496,-0.08929716
47546,-0.08929716
47596,-0.08929716
47645,-0.08926664
47695,-0.08926664
47745,-0.08926664
47795,-0.08926664
47843,-0.08917508
47895,-0.08917508
47945,-0.08917508
47995,-0.08917508
48045,-0.08917508
48095,-0.08917508
48146,-0.08917508
48195,-0.08917508
48245,-0.089022495
48296,-0.089022495
48346,-0.089022495
48396,-0.089022495
48446,-0.08905301
48495,-0.08905301
48545,-0.08905301
48595,-0.08905301
48645,-0.08896145
48695,-0.08896145
48746,-0.08896145
48795,-0.08896145
48845,-0.0888699
48895,-0.0888699
48945,-0.0888699
48995,-0.0888699
49045,-0.0888699
49095,-0.08877835
49145,-0.08877835
49195,-0.088808864
49245,-0.08874783
49295,-0.08874783
49345,-0.08874783
49395,-0.08874783
49445,-0.08874783
49495,-0.088717304
49545,-0.088717304
49596,-0.088717304
49645,-0.088717304
49696,-0.08865627
49745,-0.08865627
49795,-0.08865627
49846,-0.08865627
49895,-0.08865627
49945,-0.08865627
49995,-0.08865627
50045,-0.08865627
50096,-0.08856472
50146,-0.08856472
50195,-0.08856472
50246,-0.08856472
50296,-0.0885342
50346,-0.0885342
50395,-0.0885342
50445,-0.0885342
50495,-0.08844264
50545,-0.08844264
50596,-0.08844264
50645,-0.08844264
50695,-0.08841212
50745,-0.08841212
50795,-0.08841212
50843,-0.08841212
50896,-0.088351086
50945,-0.088351086
50996,-0.088351086
51046,-0.088351086
51096,-0.08832057
51145,-0.08825953
51195,-0.08825953
51245,-0.08825953
51295,-0.08822901
51345,-0.08825953
51395,-0.08825953
51445,-0.08825953
51495,-0.08825953
51545,-0.08816797
51596,-0.08816797
51646,-0.08816797
51696,-0.08816797
51745,-0.08816797
51795,-0.08816797
51846,-0.08816797
51896,-0.08816797
51945,-0.0880459
51996,-0.0880459
52045,-0.0880459
52095,-0.0880459
52145,-0.088015385
52195,-0.088015385
52245,-0.088015385
52295,-0.088015385
52345,-0.08795434
52395,-0.08795434
52445,-0.08795434
52495,-0.08795434
52546,-0.08795434
52596,-0.08795434
52647,-0.08795434
52695,-0.08795434
52745,-0.08786279
52795,-0.08786279
52845,-0.08786279
52895,-0.08786279
52946,-0.087801754
52996,-0.087801754
53045,-0.087801754
53095,-0.087801754
53146,-0.087801754
53195,-0.087801754
53246,-0.087801754
53295,-0.087801754
53345,-0.087710194
53395,-0.087710194
53446,-0.087710194
53495,-0.087710194
53545,-0.08767968
53595,-0.08764916
53645,-0.08764916
53696,-0.08764916
53746,-0.08764916
53795,-0.087588124
53843,-0.087588124
53897,-0.087588124
53946,-0.087588124
53995,-0.087588124
54045,-0.087588124
54096,-0.087588124
54145,-0.087588124
54195,-0.087466046
54244,-0.087466046
54295,-0.087466046
54344,-0.087466046
54395,-0.087466046
54445,-0.087466046
54495,-0.087466046
54545,-0.087466046
54595,-0.087343976
54645,-0.087343976
54695,-0.087343976
54745,-0.087343976
54795,-0.087343976
54845,-0.087343976
54895,-0.087343976
54945,-0.087343976
54995,-0.08728294
55045,-0.08728294
55095,-0.08728294
55145,-0.08728294
55195,-0.08719138
55245,-0.08719138
55295,-0.08719138
55345,-0.08719138
55395,-0.08716086
55445,-0.08716086
55494,-0.08716086
55545,-0.08716086
55595,-0.08709983
55645,-0.08706931
55695,-0.08706931
55745,-0.08706931
55795,-0.08706931
55845,-0.08706931
55895,-0.08706931
55945,-0.08706931
55996,-0.08706931
56046,-0.08694723
56095,-0.08694723
56146,-0.08694723
56195,-0.08694723
56245,-0.086916715
56295,-0.086916715
56345,-0.086916715
56395,-0.086916715
56445,-0.08685568
56494,-0.08685568
56545,-0.08685568
56596,-0.08685568
56645,-0.086794645
56696,-0.086794645
56745,-0.086794645
56795,-0.086794645
56845,-0.0867336
56895,-0.0867336
56945,-0.0867336
56995,-0.0867336
57045,-0.086703084
57095,-0.086703084
57145,-0.086703084
57195,-0.086703084
57245,-0.08661153
57296,-0.08661153
57345,-0.08661153
57396,-0.08661153
57446,-0.08651997
57495,-0.08651997
57546,-0.08651997
57595,-0.08651997
57645,-0.08645894
57695,-0.08645894
57745,-0.08645894
57795,-0.08645894
57846,-0.08642842
57896,-0.08636738
57945,-0.08636738
57996,-0.08636738
58045,-0.08636738
58096,-0.08636738
58146,-0.08636738
58196,-0.08636738
58245,-0.08636738
58295,-0.086245306
58345,-0.086245306
58395,-0.086245306
58445,-0.086245306
58495,-0.08621479
58545,-0.08621479
58595,-0.08621479
58645,-0.08621479
58697,-0.08615375
58745,-0.08615375
58794,-0.08615375
58844,-0.08615375
58895,-0.0860622
58945,-0.0860622
58993,-0.0860622
59046,-0.0860622
59096,-0.086031675
59146,-0.086031675
59196,-0.086031675
59246,-0.086031675
59296,-0.08594012
59346,-0.08600116
59395,-0.085909605
59445,-0.085909605
59496,-0.08594012
59545,-0.08594012
59595,-0.08594012
59646,-0.08594012
59695,-0.08587909
59745,-0.08587909
59796,-0.08587909
59846,-0.08587909
59895,-0.08584857
59946,-0.08584857
59996,-0.08584857
60045,-0.08584857
60096,-0.08584857
60146,-0.08575701
60196,-0.08575701
60246,-0.08575701
60296,-0.08575701
60346,-0.08578753
60396,-0.08578753
60446,-0.08578753
60496,-0.08578753
60545,-0.08566546
60595,-0.08566546
60646,-0.08566546
60695,-0.08566546
60745,-0.085695975
60795,-0.085695975
60845,-0.085695975
60896,-0.085695975
60946,-0.08560442
60996,-0.08560442
61046,-0.08560442
61095,-0.08560442
61145,-0.08551286
61195,-0.08551286
61245,-0.08551286
61295,-0.08551286
61345,-0.085482344
61395,-0.085482344
61445,-0.085482344
61495,-0.085482344
61545,-0.08542131
61595,-0.08542131
61645,-0.08542131
61695,-0.08542131
61745,-0.08539079
61794,-0.08539079
61845,-0.08539079
61895,-0.08539079
61945,-0.08529923
61995,-0.08529923
62045,-0.08529923
62095,-0.08529923
62144,-0.085329756
62195,-0.08529923
62245,-0.08529923
62295,-0.08529923
62345,-0.08529923
62396,-0.085238196
62445,-0.085238196
62496,-0.085238196
62546,-0.085238196
62596,-0.08520768
62645,-0.08520768
62695,-0.08520768
62746,-0.08520768
62795,-0.08514664
62843,-0.08514664
62895,-0.08514664
62945,-0.08514664
62995,-0.08505508
63044,-0.08505508
63095,-0.08505508
63144,-0.08505508
63194,-0.08505508
63244,-0.08499405
63294,-0.085024565
63344,-0.085024565
63394,-0.08499405
63444,-0.08496353
63495,-0.08496353
63545,-0.08496353
63594,-0.08496353
63645,-0.08496353
63694,-0.08496353
63745,-0.08496353
63795,-0.08484146
63845,-0.08484146
63895,-0.08484146
63946,-0.08484146
63995,-0.08484146
64045,-0.08484146
64095,-0.08484146
64145,-0.08484146
64195,-0.084810935
64244,-0.0847499
64295,-0.0847499
64345,-0.0847499
64395,-0.0847499
64445,-0.08478042
64495,-0.08478042
64545,-0.08478042
64595,-0.08478042
64645,-0.084688865
64695,-0.084688865
64745,-0.084688865
64795,-0.084688865
64845,-0.08459731
64895,-0.08459731
64946,-0.08459731
64995,-0.08459731
65045,-0.08462783
65096,-0.08462783
65145,-0.08462783
65195,-0.08462783
65245,-0.08450575
65295,-0.08450575
65345,-0.08450575
65395,-0.08450575
65445,-0.08450575
65495,-0.08450575
65545,-0.08450575
65595,-0.08450575
65646,-0.0844142
65695,-0.0844142
65745,-0.0844142
65795,-0.0844142
65845,-0.08444472
65895,-0.08444472
65945,-0.08444472
65995,-0.08444472
66045,-0.08432264
66095,-0.08432264
66144,-0.08432264
66195,-0.08432264
66245,-0.08432264
66295,-0.08432264
66345,-0.08432264
66395,-0.08432264
66445,-0.08432264
66496,-0.0842616
66545,-0.0842616
66595,-0.084231086
66646,-0.084231086
66695,-0.08417005
66745,-0.08420057
66795,-0.08420057
66845,-0.08420057
66895,-0.08420057
66945,-0.08420057
66995,-0.08420057
67045,-0.08413953
67095,-0.08407849
67145,-0.08413953
67195,-0.08404797
67245,-0.08404797
67295,-0.08407849
67345,-0.08407849
67396,-0.08407849
67446,-0.08407849
67495,-0.084017456
67546,-0.084017456
67595,-0.084017456
67646,-0.084017456
67696,-0.084017456
67745,-0.084017456
67795,-0.084017456
67845,-0.084017456
67895,-0.0839259
67945,-0.0839259
67995,-0.0839259
68045,-0.0839259
68095,-0.083895385
68145,-0.083895385
68195,-0.083895385
68245,-0.083895385
68295,-0.08383434
68345,-0.08383434
68395,-0.08383434
68445,-0.08383434
68495,-0.08386487
68546,-0.083803825
68595,-0.083803825
68645,-0.083803825
68695,-0.083803825
68745,-0.08377331
68795,-0.08377331
68845,-0.08377331
68895,-0.08377331
68945,-0.083681755
68995,-0.083681755
69045,-0.083681755
69096,-0.083681755
69145,-0.08365124
69195,-0.08365124
69245,-0.08365124
69295,-0.08365124
69345,-0.083590195
69395,-0.08365124
69445,-0.08355968
69495,-0.08362072
69545,-0.08362072
69595,-0.08362072
69645,-0.08362072
69695,-0.08362072
69745,-0.08352916
69795,-0.08352916
69846,-0.08352916
69895,-0.08352916
69945,-0.08349864
69995,-0.08349864
