time,data
158636,0.27350688
158686,0.27350688
158736,0.27347636
158786,0.27347636
158836,0.27347636
158886,0.27347636
158936,0.2735374
158986,0.2735374
159036,0.2735374
159086,0.2735374
159136,0.27347636
159186,0.27347636
159236,0.27347636
159286,0.27347636
159336,0.27347636
159386,0.27347636
159436,0.27347636
159486,0.27347636
159536,0.27344584
159586,0.27344584
159635,0.27344584
159685,0.27344584
159735,0.27344584
159785,0.27344584
159835,0.27344584
159885,0.27341533
159935,0.27341533
159985,0.27341533
160035,0.27341533
160085,0.27341533
160135,0.27341533
160185,0.2733848
160235,0.2733848
160285,0.2733848
160335,0.2733848
160385,0.2733848
160436,0.2733848
160486,0.2733848
160536,0.2733848
160586,0.2733543
160636,0.2733543
160686,0.2733543
160736,0.2733543
160786,0.2733543
160836,0.2733543
160886,0.2733543
160936,0.2733543
160986,0.27332377
161036,0.27332377
161086,0.27332377
161136,0.27332377
161186,0.27332377
161236,0.27332377
161286,0.27332377
161336,0.27332377
161386,0.27326274
161436,0.27326274
161486,0.27326274
161536,0.27326274
161586,0.27329326
161636,0.27329326
161686,0.27329326
161736,0.27329326
161786,0.27323222
161836,0.27323222
161886,0.27323222
161936,0.27323222
161986,0.2732017
162036,0.2732017
162086,0.2732017
162136,0.2732017
162186,0.2732017
162236,0.27323222
162286,0.27323222
162336,0.27323222
162386,0.27323222
162436,0.2732017
162486,0.2732017
162536,0.2732017
162586,0.2732017
162636,0.2732017
162686,0.2732017
162736,0.2732017
162786,0.2732017
162836,0.2731712
162886,0.2731712
162936,0.2731712
162986,0.2731712
163036,0.27314067
163086,0.27314067
163136,0.27314067
163186,0.27314067
163236,0.27311015
163286,0.27311015
163336,0.27311015
163386,0.27311015
163436,0.27311015
163486,0.27311015
163536,0.27311015
163586,0.27311015
163636,0.27307963
163686,0.27307963
163736,0.27307963
163786,0.27307963
163836,0.27307963
163886,0.27307963
163936,0.27307963
163986,0.27307963
164036,0.2730186
164086,0.2730186
164136,0.2730186
164186,0.2730186
164236,0.2730186
164285,0.2730186
164336,0.2730186
164387,0.2730186
164436,0.2730186
164486,0.27298808
164536,0.27298808
164586,0.27298808
164636,0.27298808
164686,0.27295756
164736,0.27295756
164786,0.27295756
164836,0.27295756
164886,0.27295756
164936,0.27295756
164987,0.27295756
165037,0.27295756
165086,0.27286598
165136,0.27286598
165186,0.27286598
165236,0.27286598
165286,0.2728965
165336,0.2728965
165386,0.2728965
165436,0.2728965
165486,0.27283546
165536,0.27283546
165586,0.27283546
165636,0.27283546
165686,0.27280495
165736,0.27280495
165786,0.27280495
165836,0.27280495
165886,0.2727439
165936,0.2727439
165986,0.2727439
166036,0.2727439
166086,0.2727439
166136,0.2727439
166186,0.2727439
166236,0.2727439
166286,0.27268288
166336,0.27268288
166386,0.27268288
166436,0.27268288
166486,0.27262184
166536,0.27262184
166586,0.27262184
166636,0.27259132
166686,0.27262184
166736,0.27259132
166786,0.27259132
166836,0.27259132
166886,0.27259132
166936,0.2725303
166986,0.2725303
167036,0.2725303
167086,0.2725303
167136,0.27249977
167186,0.27249977
167236,0.27249977
167285,0.27249977
167336,0.27243873
167386,0.27243873
167436,0.27243873
167486,0.27243873
167536,0.27240822
167586,0.27240822
167636,0.27240822
167686,0.27240822
167736,0.2723777
167786,0.2723777
167836,0.2723777
167886,0.2723777
167936,0.27231666
167986,0.27231666
168036,0.27231666
168086,0.27231666
168136,0.27231666
168186,0.27231666
168236,0.27231666
168286,0.27231666
168336,0.27225563
168386,0.27225563
168436,0.27225563
168486,0.27225563
168536,0.27225563
168586,0.2722251
168636,0.2722251
168686,0.2722251
168736,0.2722251
168786,0.2721946
168836,0.2721946
168886,0.2721946
168936,0.2721946
168986,0.2721946
169036,0.2721946
169086,0.2721946
169136,0.2721946
169186,0.27213356
169236,0.27213356
169286,0.27213356
169336,0.27213356
169386,0.27210304
169436,0.27210304
169486,0.27210304
169536,0.27210304
169586,0.272042
169636,0.272042
169686,0.272042
169736,0.272042
169786,0.272042
169836,0.272042
169886,0.272042
169936,0.272042
169986,0.27198097
170036,0.27195042
170086,0.27195042
170136,0.27198097
170186,0.27195042
170236,0.27195042
170286,0.27195042
170336,0.27195042
170386,0.2719199
170436,0.2719199
170486,0.2719199
170536,0.2719199
170586,0.2719199
170636,0.2719199
170686,0.2719199
170736,0.2719199
170786,0.2719199
170836,0.2718894
170886,0.2718894
170936,0.2718894
170986,0.2718894
171036,0.27182835
171086,0.27182835
171136,0.27182835
171186,0.27182835
171236,0.27179784
171286,0.27179784
171336,0.27179784
171387,0.27179784
171437,0.2717368
171487,0.2717368
171535,0.2717368
171586,0.2717368
171636,0.2717368
171686,0.2717368
171736,0.2717368
171786,0.2717368
171836,0.27170628
171886,0.27170628
171936,0.27170628
171986,0.27170628
172036,0.27164525
172086,0.27164525
172136,0.27164525
172186,0.27164525
172236,0.27161473
172286,0.27161473
172336,0.27161473
172386,0.27161473
172436,0.2715842
172486,0.2715842
172536,0.2715842
172586,0.2715842
172636,0.2715842
172686,0.2715842
172736,0.2715842
172786,0.2715842
172836,0.2715537
172886,0.2715537
172936,0.2715537
172986,0.2715537
173036,0.2715537
173086,0.27149266
173136,0.27149266
173186,0.27149266
173236,0.27149266
173286,0.27149266
173339,0.27149266
173388,0.27149266
173436,0.27149266
173486,0.27143162
173535,0.27143162
173589,0.27143162
173637,0.27143162
173687,0.2714011
173736,0.2714011
173786,0.2714011
173837,0.2714011
173886,0.2713706
173937,0.2713706
173986,0.2713706
174036,0.2713706
174086,0.27134007
174136,0.27134007
174186,0.27134007
174236,0.27134007
174286,0.27134007
174336,0.27134007
174386,0.27134007
174436,0.27134007
174486,0.27127904
174536,0.27127904
174586,0.27127904
174636,0.27127904
174686,0.27127904
174736,0.27127904
174786,0.27127904
174836,0.27127904
174886,0.27124852
174936,0.27124852
174986,0.27124852
175036,0.27124852
175086,0.27124852
175136,0.27118748
175186,0.27118748
175236,0.27118748
175286,0.27115697
175336,0.27115697
175386,0.27115697
175436,0.27115697
175486,0.27112645
175536,0.27112645
175586,0.27112645
175636,0.27112645
175686,0.27112645
175736,0.27109593
175786,0.27109593
175836,0.27109593
175886,0.27109593
175936,0.2710654
175986,0.2710654
176036,0.2710654
176086,0.2710654
176136,0.2710349
176186,0.2710349
176236,0.2710349
176286,0.2710349
176336,0.2710349
176386,0.2710349
176436,0.2710349
176486,0.2710349
176536,0.27100438
176586,0.27100438
176636,0.27100438
176686,0.27100438
176736,0.27097383
176786,0.27097383
176836,0.27097383
176886,0.27097383
176936,0.2709128
176986,0.2709128
177036,0.2709128
177086,0.2709128
177136,0.2709433
177186,0.2709433
177236,0.2709433
177286,0.2709433
177336,0.2709433
177386,0.27088228
177436,0.27088228
177486,0.27088228
177536,0.27088228
177586,0.27082124
177636,0.27082124
177686,0.27082124
177736,0.27082124
177786,0.27082124
177836,0.27082124
177886,0.27082124
177936,0.27082124
177986,0.2707602
178036,0.2707602
178086,0.2707602
178136,0.2707602
178186,0.2707297
178236,0.2707297
178286,0.2707297
178336,0.2707297
178386,0.27069917
178436,0.27069917
178486,0.27069917
178536,0.27069917
178586,0.27069917
178636,0.27069917
178686,0.27069917
178736,0.27069917
178786,0.27066866
178836,0.27066866
178886,0.27066866
178936,0.27066866
178986,0.27060762
179036,0.27060762
179086,0.27060762
179136,0.27060762
179186,0.27060762
179236,0.2705771
179286,0.2705771
179336,0.2705771
179386,0.2705771
179436,0.2705771
179486,0.2705771
179536,0.2705771
179586,0.2705771
179636,0.2705466
179686,0.2705466
179736,0.2705466
179786,0.2705466
179836,0.27051607
179886,0.27051607
179936,0.27051607
179986,0.27051607
180036,0.27048555
180086,0.27048555
180136,0.27048555
180186,0.27048555
180236,0.27042452
180286,0.27042452
180336,0.27042452
180386,0.270394
180436,0.27045503
180485,0.27045503
180535,0.27045503
180585,0.27045503
180635,0.270394
180685,0.270394
180735,0.270394
180785,0.270394
180835,0.270394
180885,0.270394
180935,0.270394
180985,0.270394
181035,0.27033296
181085,0.27033296
181135,0.27033296
181185,0.27033296
181235,0.27033296
181286,0.27033296
181336,0.27033296
181386,0.27033296
181436,0.27033296
181486,0.27030244
181536,0.27030244
181586,0.27030244
181636,0.27030244
181686,0.2702414
181736,0.2702414
181786,0.2702414
181836,0.2702414
181886,0.2702414
181936,0.2702414
181986,0.2702414
182036,0.2702414
182086,0.2702414
182136,0.2702414
182186,0.2702414
182236,0.2702414
182286,0.27018037
182336,0.27018037
182386,0.27018037
182436,0.27018037
182486,0.27014986
182536,0.27014986
182586,0.27014986
182636,0.27014986
182686,0.27014986
182736,0.27014986
182786,0.27014986
182836,0.27014986
182886,0.27008882
182936,0.27008882
182986,0.27008882
183036,0.27008882
183086,0.27008882
183136,0.27008882
183186,0.27008882
183236,0.27008882
183286,0.2700583
183336,0.2700583
183386,0.2700583
183436,0.2700583
183486,0.2700583
183536,0.26996672
183586,0.26996672
183636,0.26996672
183686,0.26996672
183736,0.26996672
183786,0.26996672
183836,0.26996672
183886,0.26996672
183936,0.2699362
183986,0.2699362
184036,0.2699362
184086,0.2699362
184136,0.2699057
184186,0.2699057
