time,data/763/norm1,data/1433/norm1
191186,0.2684103,0.0077517014
191236,0.2684103,0.0077517014
191286,0.26831874,0.007812738
191336,0.26831874,0.007812738
191386,0.26831874,0.007812738
191436,0.26831874,0.007812738
191486,0.2682577,0.007843257
191536,0.2682577,0.007843257
191586,0.2682577,0.007843257
191636,0.2682577,0.007843257
191686,0.26816615,0.007812738
191736,0.26816615,0.007812738
191786,0.26816615,0.007812738
191836,0.26816615,0.007812738
191886,0.26816615,0.007904294
191936,0.26816615,0.007904294
191986,0.26816615,0.007904294
192036,0.26816615,0.007904294
192086,0.26810512,0.007843257
192136,0.2680746,0.007843257
192186,0.2680746,0.007843257
192236,0.2680746,0.007843257
192286,0.2680746,0.007843257
192336,0.26801354,0.007934812
192386,0.26801354,0.007934812
192436,0.26801354,0.007934812
192486,0.26801354,0.007934812
192536,0.26792198,0.007873775
192586,0.26792198,0.007873775
192636,0.26792198,0.007873775
192686,0.26792198,0.007873775
192736,0.26786095,0.0079958495
192786,0.26786095,0.0079958495
192836,0.26786095,0.0079958495
192886,0.26786095,0.0079958495
192936,0.2677694,0.007965331
192986,0.2677694,0.007965331
193036,0.2677694,0.007965331
193086,0.2677694,0.007965331
193136,0.26770836,0.0080568865
193186,0.26770836,0.0080568865
193236,0.26770836,0.0080568865
193286,0.26770836,0.0080568865
193336,0.2676168,0.008087405
193386,0.2676168,0.008087405
193436,0.2676168,0.008087405
193486,0.2676168,0.008087405
193536,0.26755577,0.008087405
193586,0.26755577,0.008087405
193636,0.26755577,0.008087405
193686,0.26755577,0.008087405
193736,0.2674337,0.008148442
193786,0.2674337,0.008148442
193836,0.2674337,0.008148442
193886,0.2674337,0.008148442
193936,0.26734215,0.008087405
193986,0.26734215,0.008087405
194036,0.26734215,0.008087405
194086,0.26734215,0.008087405
194136,0.26728112,0.0081789605
194186,0.2672506,0.0081789605
194236,0.2672506,0.0081789605
194286,0.2672506,0.0081789605
194336,0.2672506,0.0081789605
194386,0.26712853,0.0081179235
194436,0.26712853,0.0081179235
194486,0.26712853,0.0081179235
194536,0.26712853,0.0081179235
194586,0.26703694,0.008239998
194636,0.26703694,0.008239998
194686,0.26703694,0.008239998
194736,0.26703694,0.008239998
194786,0.26691487,0.008209479
194836,0.26691487,0.008209479
194886,0.26691487,0.008209479
194936,0.26691487,0.008209479
194986,0.26688436,0.008270516
195036,0.26688436,0.008270516
195086,0.26688436,0.008270516
195136,0.26688436,0.008270516
195186,0.2667623,0.008239998
195236,0.2667623,0.008239998
195286,0.2667623,0.008239998
195336,0.2667623,0.008239998
195386,0.26664022,0.008331553
195436,0.26664022,0.008331553
195486,0.26664022,0.008331553
195536,0.26664022,0.008331553
195586,0.26651815,0.008362072
195636,0.26651815,0.008362072
195686,0.26651815,0.008362072
195736,0.26651815,0.008362072
195786,0.26648763,0.008362072
195836,0.26648763,0.008362072
195886,0.26648763,0.008362072
195936,0.26648763,0.008362072
195986,0.26636556,0.008423109
196036,0.26636556,0.008423109
196086,0.26636556,0.008423109
196136,0.26636556,0.008423109
196186,0.26630452,0.008423109
196236,0.26630452,0.00839259
196286,0.26630452,0.00839259
196336,0.26630452,0.00839259
196386,0.26630452,0.00839259
196436,0.26618245,0.008453627
196486,0.26618245,0.008453627
196536,0.26618245,0.008453627
196586,0.26618245,0.008453627
196636,0.26609087,0.008484146
196686,0.26599932,0.008484146
196736,0.26599932,0.008453627
196786,0.26599932,0.008514664
196836,0.2659688,0.008514664
196886,0.2659688,0.008514664
196936,0.2659688,0.008514664
196986,0.2659688,0.008514664
197036,0.26587725,0.008484146
197086,0.26587725,0.008484146
197136,0.26587725,0.008484146
197186,0.26587725,0.008484146
197236,0.2657857,0.008575701
197285,0.2657857,0.008575701
197337,0.2657857,0.008575701
197386,0.2657857,0.008575701
197436,0.26566362,0.008545183
197486,0.26566362,0.008545183
197536,0.26566362,0.008545183
197586,0.26566362,0.008545183
197637,0.2656026,0.008636738
197686,0.2656026,0.008636738
197736,0.2656026,0.008636738
197786,0.2656026,0.008636738
197836,0.26548052,0.008667257
197886,0.26548052,0.008667257
197936,0.26548052,0.008667257
197986,0.26548052,0.008667257
198036,0.26538897,0.008697775
198086,0.26538897,0.008697775
198136,0.26538897,0.008697775
198186,0.26538897,0.008697775
198236,0.26523638,0.008728294
198286,0.26523638,0.008728294
198336,0.26523638,0.008728294
198386,0.26523638,0.008728294
198436,0.26523638,0.008728294
198486,0.26517534,0.008667257
198536,0.26517534,0.008667257
198586,0.26517534,0.008667257
198636,0.26517534,0.008667257
198686,0.26505324,0.008758812
198736,0.26505324,0.008758812
198786,0.26505324,0.008758812
198836,0.26505324,0.008758812
198886,0.2649617,0.008758812
198936,0.2649617,0.008758812
198986,0.2649617,0.008758812
199036,0.2649617,0.008758812
199086,0.26490065,0.008819849
199136,0.26490065,0.008819849
199186,0.26490065,0.008819849
199236,0.26490065,0.008819849
199286,0.2648091,0.008819849
199336,0.2648091,0.008819849
199386,0.2648091,0.008819849
199436,0.2648091,0.008819849
199486,0.26468703,0.008880886
199536,0.26468703,0.008880886
199586,0.26468703,0.008880886
199636,0.26468703,0.008880886
199686,0.26459548,0.008850368
199736,0.26459548,0.008850368
199786,0.26459548,0.008850368
199836,0.26459548,0.008850368
199886,0.26453444,0.008941923
199936,0.26453444,0.008941923
199986,0.26453444,0.008941923
200036,0.26453444,0.008941923
200086,0.26441237,0.008972442
200136,0.26441237,0.008972442
200186,0.26441237,0.008972442
200236,0.26441237,0.008972442
200286,0.26435134,0.008941923
200336,0.26435134,0.008941923
200386,0.26435134,0.008941923
200436,0.26435134,0.008941923
200486,0.2642903,0.008972442
200536,0.2642903,0.009033479
200586,0.2642903,0.009033479
200636,0.2642903,0.009033479
200686,0.2642903,0.009033479
200736,0.26416823,0.009063997
200786,0.26410717,0.009063997
200836,0.26410717,0.009033479
200886,0.26410717,0.009063997
200936,0.26410717,0.009063997
200986,0.26410717,0.009063997
201036,0.26410717,0.009063997
201086,0.26410717,0.009063997
201136,0.26401561,0.009033479
201186,0.26401561,0.009033479
201236,0.26401561,0.009033479
201286,0.26401561,0.009033479
201335,0.26392406,0.009155553
201385,0.26392406,0.009155553
201435,0.26392406,0.009155553
201485,0.26392406,0.009155553
201535,0.263802,0.009125034
201585,0.263802,0.009125034
201635,0.263802,0.009125034
201685,0.263802,0.009125034
201735,0.26374096,0.009186071
201785,0.26374096,0.009186071
201835,0.26374096,0.009186071
201885,0.26374096,0.009186071
201935,0.2636189,0.00921659
201986,0.2636189,0.00921659
202036,0.2636189,0.00921659
202085,0.2636189,0.00921659
202136,0.26355785,0.009247108
202186,0.26355785,0.009247108
202236,0.26355785,0.009247108
202286,0.26355785,0.009247108
202336,0.26340526,0.009308145
202386,0.26340526,0.009308145
202436,0.26340526,0.009308145
202486,0.26340526,0.009308145
202536,0.26334423,0.009247108
202586,0.26334423,0.009247108
202636,0.26334423,0.009247108
202686,0.26334423,0.009247108
202736,0.2632832,0.009338664
202786,0.26322216,0.009338664
202836,0.26322216,0.009338664
202886,0.26322216,0.009338664
202936,0.26322216,0.009338664
202986,0.26313058,0.009308145
203036,0.26313058,0.009308145
203086,0.26313058,0.009308145
203136,0.26313058,0.009308145
203186,0.2630085,0.009399701
203236,0.2630085,0.009399701
203285,0.2630085,0.009399701
203336,0.2630085,0.009399701
203386,0.26294747,0.009369182
203436,0.26294747,0.009369182
203486,0.26294747,0.009369182
203536,0.26294747,0.009369182
203586,0.2628254,0.009430219
203636,0.2628254,0.009430219
203686,0.2628254,0.009430219
203736,0.2628254,0.009430219
203786,0.26270333,0.009430219
203836,0.26270333,0.009430219
