time,data/763/norm1,data/1433/norm1
6795,-0.10153508,0.07049776
6845,-0.10153508,0.07049776
6896,-0.101413004,0.07046724
6945,-0.101413004,0.07046724
6995,-0.101413004,0.07046724
7045,-0.101413004,0.07046724
7095,-0.101413004,0.07046724
7145,-0.101413004,0.07046724
7194,-0.101413004,0.07046724
7245,-0.101413004,0.07046724
7295,-0.101290934,0.07046724
7345,-0.101290934,0.07046724
7396,-0.101290934,0.07046724
7445,-0.101290934,0.07046724
7495,-0.101290934,0.07043672
7545,-0.101290934,0.07043672
7595,-0.101290934,0.07043672
7645,-0.101290934,0.07043672
7695,-0.10119938,0.07043672
7745,-0.10119938,0.07043672
7795,-0.10119938,0.07043672
7845,-0.10119938,0.07043672
7895,-0.1010773,0.0704062
7946,-0.1010773,0.0704062
7996,-0.1010773,0.0704062
8046,-0.1010773,0.0704062
8096,-0.101046786,0.07043672
8146,-0.10098575,0.0704062
8195,-0.10101627,0.07043672
8245,-0.10101627,0.07043672
8296,-0.10095523,0.0704062
8345,-0.10095523,0.0704062
8395,-0.10095523,0.0704062
8445,-0.10095523,0.0704062
8496,-0.100833155,0.07043672
8546,-0.100833155,0.07043672
8595,-0.100833155,0.07043672
8646,-0.100833155,0.07043672
8695,-0.100833155,0.0704062
8745,-0.10086367,0.0704062
8795,-0.10086367,0.0704062
8845,-0.10086367,0.0704062
8895,-0.10086367,0.0704062
8945,-0.10080264,0.0704062
8995,-0.10080264,0.0704062
9045,-0.10080264,0.0704062
9095,-0.10080264,0.0704062
9145,-0.10065004,0.07037568
9195,-0.10068056,0.07037568
9245,-0.10065004,0.0704062
9295,-0.100619525,0.0704062
9345,-0.100619525,0.07037568
9395,-0.10058901,0.07037568
9445,-0.10058901,0.07037568
9495,-0.10058901,0.07037568
9545,-0.10052797,0.0704062
9595,-0.10052797,0.0704062
9645,-0.10052797,0.0704062
9695,-0.10052797,0.0704062
9745,-0.10055849,0.07037568
9795,-0.10055849,0.07037568
9845,-0.10055849,0.07037568
9895,-0.10055849,0.07037568
9947,-0.10037538,0.07037568
9995,-0.10037538,0.07037568
10045,-0.10037538,0.07037568
10096,-0.10037538,0.07037568
10146,-0.10037538,0.07034516
10196,-0.10037538,0.07034516
10245,-0.10037538,0.07034516
10295,-0.10037538,0.07034516
10346,-0.10025331,0.07034516
10396,-0.10025331,0.07034516
10445,-0.10025331,0.07034516
10496,-0.10025331,0.07034516
10545,-0.100283824,0.07034516
10595,-0.100283824,0.07034516
10644,-0.100283824,0.07034516
10694,-0.100283824,0.07034516
10745,-0.100161746,0.07034516
10795,-0.100161746,0.07034516
10845,-0.100161746,0.07034516
10895,-0.100161746,0.07034516
10946,-0.100161746,0.070314646
10995,-0.100161746,0.070314646
11045,-0.100161746,0.070314646
11095,-0.100161746,0.070314646
11145,-0.100161746,0.070314646
11195,-0.10007019,0.070314646
11245,-0.10007019,0.070314646
11295,-0.10007019,0.070314646
11345,-0.10007019,0.070314646
11395,-0.0999176,0.07028413
11445,-0.0999176,0.07028413
11495,-0.0999176,0.07028413
11545,-0.0999176,0.07028413
11594,-0.099948116,0.07028413
11645,-0.099948116,0.07028413
11694,-0.099948116,0.07028413
11745,-0.099948116,0.07028413
11795,-0.099826045,0.07025361
11843,-0.099826045,0.07025361
11896,-0.099826045,0.07025361
11946,-0.099826045,0.07025361
11996,-0.09979553,0.07025361
12045,-0.09979553,0.07025361
12096,-0.09979553,0.07025361
12145,-0.09979553,0.07025361
12195,-0.09970397,0.07025361
12245,-0.09970397,0.07025361
12295,-0.09970397,0.07025361
12345,-0.09970397,0.07025361
12396,-0.09964293,0.07022309
12445,-0.09964293,0.07022309
12495,-0.09964293,0.07022309
12545,-0.09964293,0.07022309
12596,-0.09952086,0.07025361
12646,-0.09952086,0.07025361
12695,-0.09952086,0.07025361
12746,-0.09952086,0.07025361
12796,-0.09955138,0.07022309
12846,-0.09955138,0.07022309
12896,-0.09955138,0.07022309
12945,-0.09955138,0.07022309
12996,-0.099490345,0.07022309
13046,-0.099490345,0.07022309
13096,-0.099490345,0.07022309
13146,-0.099490345,0.07022309
13196,-0.099490345,0.07022309
13246,-0.09930723,0.070192575
13296,-0.09930723,0.070192575
13346,-0.09930723,0.070192575
13396,-0.09930723,0.070192575
13445,-0.09930723,0.07022309
13495,-0.09930723,0.07022309
13545,-0.09930723,0.07022309
13595,-0.09930723,0.07022309
13645,-0.099185154,0.070192575
13695,-0.099185154,0.070192575
13745,-0.099185154,0.070192575
13795,-0.099185154,0.070192575
13845,-0.09921567,0.070192575
13895,-0.09921567,0.070192575
13945,-0.09921567,0.070192575
13995,-0.09921567,0.070192575
14045,-0.099032566,0.070192575
14095,-0.099032566,0.070192575
14145,-0.099032566,0.070192575
14195,-0.099032566,0.070192575
14245,-0.09906308,0.07016205
14295,-0.09906308,0.07016205
14345,-0.09906308,0.07016205
14395,-0.09906308,0.07016205
14445,-0.09891049,0.07016205
14495,-0.09891049,0.07016205
14545,-0.09891049,0.07016205
14596,-0.09891049,0.07016205
14645,-0.098941006,0.07013153
14695,-0.098941006,0.07013153
14746,-0.098941006,0.07013153
14796,-0.098941006,0.07013153
14846,-0.09887997,0.07013153
14896,-0.09887997,0.07013153
14946,-0.09887997,0.07013153
14995,-0.09887997,0.07013153
15045,-0.0987579,0.07013153
15095,-0.098727375,0.070101015
15145,-0.098727375,0.070101015
15195,-0.098727375,0.070101015
15245,-0.098727375,0.070101015
15295,-0.09869686,0.070101015
15345,-0.09869686,0.070101015
15396,-0.09869686,0.070101015
15446,-0.09869686,0.070101015
15496,-0.09854427,0.0700705
15545,-0.09854427,0.0700705
15595,-0.09854427,0.0700705
15646,-0.09854427,0.0700705
15695,-0.098605305,0.0700705
15745,-0.098605305,0.0700705
15795,-0.098605305,0.0700705
15845,-0.098605305,0.0700705
15895,-0.09845271,0.07003998
15945,-0.09845271,0.07003998
15995,-0.09845271,0.07003998
16045,-0.09845271,0.07003998
16095,-0.09845271,0.0700705
16145,-0.09845271,0.0700705
16195,-0.09845271,0.0700705
16245,-0.09845271,0.0700705
16295,-0.09833064,0.07003998
16345,-0.09833064,0.07003998
16395,-0.09833064,0.07003998
16445,-0.09833064,0.07003998
16495,-0.09833064,0.07003998
16545,-0.09833064,0.07003998
16595,-0.09833064,0.07003998
16645,-0.09833064,0.07003998
16696,-0.098178044,0.07000946
16745,-0.098178044,0.07000946
16795,-0.098178044,0.07000946
16845,-0.098178044,0.07000946
16895,-0.09820856,0.069978945
16945,-0.09820856,0.069978945
16995,-0.09820856,0.069978945
17046,-0.09820856,0.069978945
17096,-0.09805597,0.07000946
17144,-0.09814753,0.07000946
17194,-0.09814753,0.07000946
17245,-0.09814753,0.07000946
17295,-0.09805597,0.06994843
17344,-0.09808649,0.06994843
17395,-0.09808649,0.06994843
17445,-0.09808649,0.06994843
17495,-0.09808649,0.06994843
17545,-0.09799493,0.06994843
17595,-0.09799493,0.06994843
17644,-0.09799493,0.06994843
17695,-0.09799493,0.06994843
17745,-0.09787286,0.0699179
17795,-0.09787286,0.0699179
17845,-0.09787286,0.0699179
17896,-0.09787286,0.0699179
17945,-0.09787286,0.06994843
17995,-0.09787286,0.06994843
18045,-0.09787286,0.06994843
18095,-0.09787286,0.06994843
18145,-0.09775078,0.0699179
18195,-0.09775078,0.0699179
18245,-0.09775078,0.0699179
18295,-0.09775078,0.0699179
18345,-0.097720265,0.0699179
18395,-0.09765923,0.069887385
18445,-0.09768975,0.069887385
18495,-0.09756768,0.069887385
18545,-0.09756768,0.069887385
18595,-0.09756768,0.069887385
18645,-0.09756768,0.069887385
18695,-0.09756768,0.069887385
18744,-0.097598195,0.069887385
18795,-0.097598195,0.069887385
18844,-0.097598195,0.069887385
18895,-0.097598195,0.069887385
18945,-0.0974456,0.069887385
18995,-0.0974456,0.069887385
19045,-0.0974456,0.069887385
19096,-0.0974456,0.069887385
19145,-0.09747612,0.06985687
19195,-0.09747612,0.06985687
19245,-0.09747612,0.06985687
19295,-0.09747612,0.06985687
19345,-0.0974456,0.06982635
19395,-0.097384565,0.06985687
19445,-0.097384565,0.06985687
19495,-0.097384565,0.06985687
19546,-0.097384565,0.06985687
19596,-0.09726249,0.06982635
19646,-0.09726249,0.06982635
19696,-0.09726249,0.06982635
19745,-0.09726249,0.06982635
19796,-0.09723197,0.06982635
19846,-0.09723197,0.06982635
19896,-0.09723197,0.06982635
19945,-0.09723197,0.06982635
19995,-0.0971099,0.069765314
20045,-0.0971099,0.069765314
20096,-0.0971099,0.069765314
20146,-0.0971099,0.069765314
20196,-0.09714042,0.06979583
20246,-0.09714042,0.06979583
20296,-0.09714042,0.06979583
20345,-0.09714042,0.06979583
20395,-0.09701834,0.06979583
20445,-0.09701834,0.06979583
20495,-0.09701834,0.06979583
20545,-0.09701834,0.06979583
20595,-0.09701834,0.069765314
20645,-0.09701834,0.069765314
20695,-0.09701834,0.069765314
20745,-0.09701834,0.069765314
20795,-0.09689627,0.069765314
20846,-0.09689627,0.069765314
20895,-0.09689627,0.069765314
20945,-0.09689627,0.069765314
20996,-0.09689627,0.0697348
21045,-0.09689627,0.0697348
21095,-0.09689627,0.0697348
21143,-0.09689627,0.0697348
21196,-0.09674367,0.0697348
21245,-0.09674367,0.0697348
21296,-0.09674367,0.0697348
21345,-0.09674367,0.0697348
21395,-0.096804716,0.069673754
21445,-0.096804716,0.069673754
21495,-0.096804716,0.069673754
21545,-0.096804716,0.069673754
21595,-0.096713156,0.06970428
21645,-0.09668264,0.069673754
21695,-0.09668264,0.069673754
21745,-0.09668264,0.069673754
21795,-0.09668264,0.069673754
21845,-0.09656057,0.069673754
21895,-0.09656057,0.069673754
21944,-0.09656057,0.069673754
21995,-0.09656057,0.069673754
22044,-0.096591085,0.069673754
22094,-0.096591085,0.069673754
22144,-0.096591085,0.069673754
22193,-0.096591085,0.069673754
22244,-0.09643849,0.06964324
22294,-0.09643849,0.06964324
22344,-0.09643849,0.06964324
22394,-0.09643849,0.06964324
22444,-0.09646901,0.06964324
22494,-0.09646901,0.06964324
22544,-0.09646901,0.06964324
22594,-0.09646901,0.06964324
22644,-0.09631642,0.06961272
22694,-0.09631642,0.06961272
22745,-0.09631642,0.06961272
22795,-0.09631642,0.06961272
22845,-0.096377455,0.06964324
22895,-0.096377455,0.06964324
22944,-0.096377455,0.06964324
22995,-0.096377455,0.06964324
23045,-0.09619434,0.06961272
23093,-0.09619434,0.06961272
23145,-0.09619434,0.06961272
23195,-0.09619434,0.06961272
23245,-0.09622486,0.0695822
23295,-0.09622486,0.0695822
23346,-0.09622486,0.0695822
23396,-0.09622486,0.0695822
23445,-0.096163824,0.0695822
23495,-0.096163824,0.0695822
23545,-0.096163824,0.0695822
23595,-0.096163824,0.0695822
23645,-0.09607227,0.0695822
23695,-0.09604175,0.069551684
23746,-0.09604175,0.069551684
23796,-0.09604175,0.069551684
23846,-0.09604175,0.069551684
23895,-0.09604175,0.0695822
23945,-0.09604175,0.0695822
23995,-0.09604175,0.0695822
24046,-0.09604175,0.0695822
24096,-0.09588916,0.06952117
24145,-0.09588916,0.06952117
24195,-0.09588916,0.06952117
24245,-0.09588916,0.06952117
24295,-0.09588916,0.069551684
24345,-0.09588916,0.069551684
24395,-0.09588916,0.069551684
24445,-0.09588916,0.069551684
24495,-0.09582812,0.06949065
24545,-0.09582812,0.06949065
24595,-0.09582812,0.06949065
24645,-0.09582812,0.06949065
24695,-0.0957976,0.06949065
24745,-0.0957976,0.06949065
24795,-0.0957976,0.06949065
24845,-0.0957976,0.06949065
24895,-0.09564501,0.06949065
24945,-0.09564501,0.06949065
24995,-0.09564501,0.06949065
25045,-0.09564501,0.06949065
25096,-0.09564501,0.06946013
25145,-0.09564501,0.06946013
25196,-0.09564501,0.06946013
25245,-0.09564501,0.06946013
25295,-0.095583975,0.06946013
25346,-0.095583975,0.06946013
25396,-0.095583975,0.06946013
25446,-0.095583975,0.06946013
25495,-0.09555345,0.069429606
25545,-0.09555345,0.069429606
25595,-0.09555345,0.069429606
25646,-0.09555345,0.069429606
25696,-0.0954619,0.069429606
25746,-0.095492415,0.069429606
25795,-0.095492415,0.069429606
25845,-0.095492415,0.069429606
25895,-0.095492415,0.069429606
25945,-0.095370345,0.06939909
25995,-0.095370345,0.06939909
26045,-0.095370345,0.06939909
26096,-0.095370345,0.06939909
26145,-0.095370345,0.069429606
26196,-0.095370345,0.069429606
26246,-0.095370345,0.069429606
26296,-0.095370345,0.069429606
26345,-0.09524827,0.06939909
26396,-0.09524827,0.06939909
26446,-0.09524827,0.06939909
26496,-0.09524827,0.06939909
26545,-0.09521775,0.06939909
26595,-0.09521775,0.06939909
26645,-0.09521775,0.06939909
26696,-0.09521775,0.06939909
26746,-0.0951262,0.06936857
26796,-0.0951262,0.06936857
26843,-0.0951262,0.06936857
26896,-0.0951262,0.06936857
26945,-0.0951262,0.06936857
26995,-0.0951262,0.06936857
27045,-0.0951262,0.06936857
27095,-0.0951262,0.06936857
27145,-0.09500412,0.06933805
27195,-0.09500412,0.06933805
27245,-0.09500412,0.06933805
27295,-0.09500412,0.06933805
27345,-0.0949736,0.06933805
27395,-0.0949736,0.06933805
27445,-0.0949736,0.06933805
27496,-0.0949736,0.06933805
27546,-0.094943084,0.069307536
27596,-0.094943084,0.069307536
27646,-0.094943084,0.069307536
27696,-0.094943084,0.069307536
27745,-0.09479049,0.069307536
27796,-0.09479049,0.069307536
27846,-0.09479049,0.069307536
27896,-0.09479049,0.069307536
27946,-0.09472945,0.06927702
27995,-0.09475997,0.06927702
28046,-0.09475997,0.06927702
28096,-0.09475997,0.06927702
28146,-0.09475997,0.06927702
28196,-0.09466842,0.06927702
28245,-0.09466842,0.06927702
28295,-0.09466842,0.06927702
28346,-0.09466842,0.06927702
28395,-0.0946379,0.06927702
28445,-0.0946379,0.06927702
28496,-0.0946379,0.06927702
28545,-0.0946379,0.06927702
28595,-0.09454634,0.0692465
28646,-0.09454634,0.0692465
28695,-0.09451582,0.06921598
28745,-0.09454634,0.0692465
28795,-0.09454634,0.0692465
28845,-0.094485305,0.06921598
28896,-0.094485305,0.06921598
28945,-0.094485305,0.06921598
28994,-0.09442427,0.06918546
29046,-0.09442427,0.06918546
29095,-0.09442427,0.06918546
29146,-0.09442427,0.06918546
29196,-0.09445479,0.06921598
29246,-0.09445479,0.06921598
29295,-0.09445479,0.06921598
29346,-0.09445479,0.06921598
29395,-0.09433271,0.06918546
29446,-0.09433271,0.06918546
29496,-0.09433271,0.06918546
29546,-0.09433271,0.06918546
29596,-0.094363235,0.06918546
29645,-0.094363235,0.06918546
29695,-0.094363235,0.06918546
29746,-0.094363235,0.06918546
29795,-0.09430219,0.06915494
29845,-0.09430219,0.06915494
29895,-0.09430219,0.06915494
29945,-0.09430219,0.06915494
29995,-0.09424116,0.06915494
30046,-0.09424116,0.06912442
30095,-0.09424116,0.06912442
30148,-0.09424116,0.06912442
30197,-0.09424116,0.06912442
30245,-0.09411909,0.06912442
30294,-0.09411909,0.06912442
30343,-0.09411909,0.06912442
30394,-0.09411909,0.06912442
30445,-0.094058044,0.069093905
30495,-0.094058044,0.069093905
30545,-0.094058044,0.069093905
30595,-0.094058044,0.069093905
30645,-0.09402753,0.06912442
30697,-0.09402753,0.06912442
30745,-0.09402753,0.06912442
30794,-0.09402753,0.06912442
30845,-0.093935974,0.06906339
30894,-0.093935974,0.06906339
30944,-0.093935974,0.06906339
30995,-0.093935974,0.06906339
31044,-0.093935974,0.069093905
31094,-0.093935974,0.069093905
31145,-0.093935974,0.069093905
31195,-0.093935974,0.069093905
31245,-0.09378338,0.06906339
31295,-0.09378338,0.06906339
31345,-0.09378338,0.06906339
31395,-0.09378338,0.06906339
31445,-0.09378338,0.06906339
31495,-0.09378338,0.06906339
31545,-0.09378338,0.06906339
31595,-0.09378338,0.06906339
31645,-0.093691826,0.06903287
31695,-0.093691826,0.06903287
31745,-0.093691826,0.06903287
31795,-0.093691826,0.06903287
31845,-0.093691826,0.068971835
31894,-0.093691826,0.068971835
31945,-0.093691826,0.068971835
31995,-0.093691826,0.068971835
32045,-0.093600266,0.06900235
32095,-0.09363079,0.06900235
32145,-0.09363079,0.06900235
32195,-0.09363079,0.06900235
32245,-0.09353923,0.068971835
32295,-0.09353923,0.068971835
32345,-0.09353923,0.068971835
32395,-0.09353923,0.068971835
32445,-0.09353923,0.068971835
32495,-0.09350871,0.068971835
32545,-0.09350871,0.068971835
32595,-0.09350871,0.068971835
32645,-0.09350871,0.068971835
32695,-0.09335612,0.06894131
32745,-0.09335612,0.06894131
32795,-0.09335612,0.06894131
32845,-0.09335612,0.06894131
32895,-0.09338664,0.06894131
32945,-0.09338664,0.06894131
32995,-0.09338664,0.06894131
33045,-0.09338664,0.06894131
33095,-0.093264565,0.06891079
33145,-0.093264565,0.06891079
33195,-0.093264565,0.06891079
33246,-0.093264565,0.06891079
33295,-0.09323405,0.06891079
33345,-0.09323405,0.06891079
33396,-0.09323405,0.06891079
33445,-0.09323405,0.06891079
33494,-0.093142495,0.068880275
33545,-0.093142495,0.068880275
33595,-0.093142495,0.068880275
33645,-0.093142495,0.068880275
33696,-0.09311197,0.06884976
33745,-0.09311197,0.06884976
33796,-0.09311197,0.06884976
33845,-0.09311197,0.06884976
33895,-0.093050934,0.068880275
33945,-0.093050934,0.068880275
33995,-0.093050934,0.068880275
34045,-0.093050934,0.068880275
34095,-0.093050934,0.06884976
34145,-0.093050934,0.06884976
34195,-0.093050934,0.06884976
34245,-0.093050934,0.06884976
34295,-0.09289835,0.06881924
34345,-0.092928864,0.06884976
34395,-0.092928864,0.06884976
34445,-0.092928864,0.06884976
34495,-0.092928864,0.06884976
34545,-0.092837304,0.06878872
34595,-0.092837304,0.06878872
34645,-0.092837304,0.06878872
34694,-0.092837304,0.06878872
34744,-0.092837304,0.06881924
34794,-0.092837304,0.06881924
34844,-0.092837304,0.06881924
34895,-0.092837304,0.06881924
34945,-0.09271523,0.06878872
34995,-0.09271523,0.06878872
35045,-0.09271523,0.06878872
35095,-0.09271523,0.06878872
35145,-0.09271523,0.06878872
35195,-0.09271523,0.06878872
35245,-0.09271523,0.06878872
35295,-0.09271523,0.06878872
35345,-0.09256264,0.068758205
35395,-0.09256264,0.068758205
35445,-0.09256264,0.068758205
35495,-0.09256264,0.068758205
35545,-0.09262367,0.068758205
35595,-0.09262367,0.068758205
35645,-0.09262367,0.068758205
35695,-0.09262367,0.068758205
35746,-0.0925016,0.068758205
35795,-0.0925016,0.068758205
35845,-0.0925016,0.068758205
35895,-0.0925016,0.068758205
35945,-0.0925016,0.06872769
35995,-0.0925016,0.06872769
36045,-0.0925016,0.06872769
36095,-0.0925016,0.06872769
36145,-0.09244057,0.06872769
36195,-0.09244057,0.06872769
36245,-0.09244057,0.06872769
36295,-0.09244057,0.06872769
36345,-0.09234901,0.06869716
36395,-0.09228797,0.06869716
36445,-0.09228797,0.06869716
36495,-0.09228797,0.06869716
36545,-0.09228797,0.06869716
36595,-0.092257455,0.06869716
36645,-0.092257455,0.06869716
36695,-0.092257455,0.06869716
36745,-0.092257455,0.06869716
36795,-0.09219642,0.068666644
36845,-0.09219642,0.068666644
36895,-0.09219642,0.068666644
36945,-0.09219642,0.068666644
36995,-0.0921659,0.068666644
37045,-0.0921659,0.068666644
37096,-0.0921659,0.068666644
37145,-0.0921659,0.068666644
37195,-0.092043824,0.06863613
37245,-0.092043824,0.06863613
37295,-0.092043824,0.06863613
37345,-0.092043824,0.06863613
37395,-0.092043824,0.068666644
37445,-0.092043824,0.068666644
37495,-0.092043824,0.068666644
37546,-0.092043824,0.068666644
37595,-0.09195227,0.06863613
37646,-0.09195227,0.06863613
37696,-0.09195227,0.06863613
37745,-0.09195227,0.06863613
37795,-0.09195227,0.06863613
37845,-0.09195227,0.06863613
37895,-0.09195227,0.06863613
37946,-0.09195227,0.06863613
37995,-0.09189123,0.06860561
38045,-0.09189123,0.06860561
38096,-0.09189123,0.06860561
38145,-0.09189123,0.06860561
38195,-0.09173864,0.06857509
38246,-0.09173864,0.06857509
38295,-0.09173864,0.06857509
38345,-0.09173864,0.06857509
38395,-0.09170812,0.06857509
38445,-0.09170812,0.06857509
38495,-0.09170812,0.06857509
38545,-0.09170812,0.06857509
38595,-0.091677606,0.06857509
38645,-0.09164708,0.068544574
38695,-0.09164708,0.068544574
38744,-0.09164708,0.068544574
38796,-0.09164708,0.068544574
38843,-0.091586046,0.068544574
38895,-0.091586046,0.068544574
38945,-0.09161656,0.068544574
38995,-0.09155553,0.06851406
39045,-0.09155553,0.06851406
39095,-0.09155553,0.06851406
39145,-0.09155553,0.06851406
39195,-0.09155553,0.06851406
39245,-0.09143346,0.068544574
39295,-0.09152501,0.06851406
39345,-0.091463976,0.06851406
39395,-0.09149449,0.06848354
39445,-0.09143346,0.06851406
39495,-0.09143346,0.06851406
39545,-0.09143346,0.06851406
39595,-0.09143346,0.06851406
39645,-0.09140293,0.06851406
39695,-0.09140293,0.06851406
39746,-0.09140293,0.06851406
39796,-0.09140293,0.06851406
39845,-0.09140293,0.06848354
39896,-0.09140293,0.06848354
39946,-0.09140293,0.06848354
39996,-0.09140293,0.06848354
40046,-0.0913419,0.068453014
40096,-0.0913419,0.068453014
40146,-0.0913419,0.068453014
40196,-0.0913419,0.068453014
40245,-0.09121983,0.068453014
40295,-0.09121983,0.068453014
40346,-0.09121983,0.068453014
40395,-0.09121983,0.068453014
40445,-0.09118931,0.0684225
40496,-0.09118931,0.0684225
40545,-0.09118931,0.0684225
40595,-0.09118931,0.0684225
40645,-0.091158785,0.068453014
40695,-0.09112827,0.068453014
40745,-0.09112827,0.068453014
40795,-0.09112827,0.068453014
40846,-0.09112827,0.068453014
40895,-0.09109775,0.0684225
40945,-0.09109775,0.0684225
40995,-0.09109775,0.0684225
41045,-0.09109775,0.0684225
41095,-0.0910062,0.0684225
41145,-0.0910062,0.0684225
41195,-0.0910062,0.0684225
41245,-0.0910062,0.0684225
41295,-0.0910062,0.06839198
41345,-0.0910062,0.06839198
41395,-0.0910062,0.06839198
41445,-0.0910062,0.06839198
41496,-0.09091464,0.06839198
41545,-0.09091464,0.06839198
41596,-0.09091464,0.06839198
41646,-0.09091464,0.06839198
41696,-0.09091464,0.06836146
41745,-0.09091464,0.06836146
41796,-0.09091464,0.06836146
41843,-0.09091464,0.06836146
41896,-0.090823084,0.06836146
41946,-0.090823084,0.06836146
41996,-0.090823084,0.06836146
42046,-0.090823084,0.06836146
42096,-0.09073153,0.06836146
42145,-0.09073153,0.06836146
42196,-0.09073153,0.06836146
42245,-0.09073153,0.06836146
42295,-0.09073153,0.06833094
42345,-0.09073153,0.06833094
42395,-0.09073153,0.06833094
42445,-0.09073153,0.06833094
42494,-0.09060945,0.06833094
42544,-0.09060945,0.06833094
42595,-0.09060945,0.06833094
42645,-0.09060945,0.06833094
42694,-0.09063997,0.068300426
42744,-0.09063997,0.068300426
42794,-0.09063997,0.068300426
42844,-0.09063997,0.068300426
42895,-0.09054842,0.068300426
42945,-0.09048738,0.068300426
42994,-0.09048738,0.068300426
43045,-0.09048738,0.068300426
43095,-0.09048738,0.068300426
43145,-0.090456866,0.06826991
43195,-0.090456866,0.06826991
43245,-0.090456866,0.06826991
43295,-0.090456866,0.06826991
43345,-0.09039582,0.06826991
43395,-0.09039582,0.06826991
43445,-0.09039582,0.06826991
43495,-0.09039582,0.06826991
43545,-0.09039582,0.06826991
43595,-0.09039582,0.06826991
